[2025-09-12 21:31:32] BLOCKED (Port): 104.46.162.226:443 -> 192.168.43.197:63620
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:53995 -> 107.178.242.165:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:53322 -> 18.155.68.47:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:59420 -> 34.36.57.103:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:59630 -> 13.35.202.88:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:63408 -> 34.36.57.103:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:50637 -> 34.36.57.103:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:50562 -> 199.232.47.42:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:58828 -> 142.250.205.4:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:65223 -> 104.18.32.47:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:55786 -> 142.251.43.35:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:51413 -> 172.64.146.98:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:52419 -> 44.197.90.46:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:55365 -> 142.250.66.3:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:52942 -> 13.33.88.117:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:50781 -> 13.35.202.88:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:61166 -> 142.250.205.4:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:51275 -> 104.18.32.47:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:52359 -> 142.250.66.3:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:50515 -> 142.250.66.3:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:57748 -> 142.251.43.35:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:63521 -> 199.232.47.42:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:61814 -> 172.64.146.98:443
[2025-09-18 13:54:42] BLOCKED (Response Not YouTube): 13.35.202.32:443 -> 192.168.43.197:57872
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:54764 -> 142.250.205.5:443
[2025-09-18 13:54:42] BLOCKED (Not YouTube): 192.168.43.197:64262 -> 18.97.36.55:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:59049 -> 142.250.205.5:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:57053 -> 160.79.104.10:443
[2025-09-18 13:54:43] BLOCKED (Response Not YouTube): 142.250.205.5:443 -> 192.168.43.197:54764
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:51785 -> 199.232.46.133:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:49669 -> 199.232.46.133:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:61833 -> 142.251.43.35:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:62829 -> 142.250.66.3:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:55763 -> 13.35.202.31:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:63525 -> 199.232.44.176:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:58659 -> 3.111.241.224:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:64334 -> 34.54.194.141:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:52341 -> 142.250.205.4:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:60307 -> 142.251.43.35:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:65513 -> 3.170.229.32:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:53832 -> 199.232.44.176:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:53322 -> 18.155.68.47:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:61913 -> 13.33.88.13:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:63408 -> 34.36.57.103:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:53995 -> 107.178.242.165:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:59630 -> 13.35.202.88:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:59986 -> 13.35.202.88:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:59420 -> 34.36.57.103:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:50637 -> 34.36.57.103:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:65223 -> 104.18.32.47:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:58828 -> 142.250.205.4:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:55786 -> 142.251.43.35:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:51413 -> 172.64.146.98:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:53250 -> 13.35.202.32:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:65492 -> 160.79.104.10:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:56070 -> 160.79.104.10:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:50781 -> 13.35.202.88:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:52942 -> 13.33.88.117:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:51275 -> 104.18.32.47:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:56060 -> 142.250.205.5:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:51567 -> 142.250.205.5:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:56780 -> 142.250.205.5:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:54124 -> 142.250.205.5:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:54497 -> 142.250.66.3:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:50820 -> 142.250.205.4:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:61354 -> 35.236.238.213:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:63521 -> 199.232.47.42:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:57053 -> 160.79.104.10:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:57748 -> 142.251.43.35:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:56072 -> 54.186.23.98:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:61814 -> 172.64.146.98:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:64262 -> 18.97.36.55:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:55365 -> 142.250.66.3:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:57618 -> 142.251.221.99:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:50562 -> 199.232.47.42:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:52866 -> 54.187.119.242:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:61166 -> 142.250.205.4:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:52359 -> 142.250.66.3:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:50515 -> 142.250.66.3:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:56070 -> 160.79.104.10:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:52419 -> 44.197.90.46:443
[2025-09-18 13:54:43] BLOCKED (Response Not YouTube): 13.35.202.32:443 -> 192.168.43.197:57872
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:54764 -> 142.250.205.5:443
[2025-09-18 13:54:43] BLOCKED (Not YouTube): 192.168.43.197:64262 -> 18.97.36.55:443
[2025-09-18 13:54:43] BLOCKED (Response Not YouTube): 142.250.205.5:443 -> 192.168.43.197:54764
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:52341 -> 142.250.205.4:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:63525 -> 199.232.44.176:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:55763 -> 13.35.202.31:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:62829 -> 142.250.66.3:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:58659 -> 3.111.241.224:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:64334 -> 34.54.194.141:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:61833 -> 142.251.43.35:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:53832 -> 199.232.44.176:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:60307 -> 142.251.43.35:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:65513 -> 3.170.229.32:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:53322 -> 18.155.68.47:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:53995 -> 107.178.242.165:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:61913 -> 13.33.88.13:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:63408 -> 34.36.57.103:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:59630 -> 13.35.202.88:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:59986 -> 13.35.202.88:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:59420 -> 34.36.57.103:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:50637 -> 34.36.57.103:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:65223 -> 104.18.32.47:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:58828 -> 142.250.205.4:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:51413 -> 172.64.146.98:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:55786 -> 142.251.43.35:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:51785 -> 199.232.46.133:443
[2025-09-18 13:54:44] BLOCKED (Response Not YouTube): 18.209.233.170:443 -> 192.168.43.197:57747
[2025-09-18 13:54:44] BLOCKED (Response Not YouTube): 18.209.233.170:443 -> 192.168.43.197:57747
[2025-09-18 13:54:44] BLOCKED (Response Not YouTube): 18.209.233.170:443 -> 192.168.43.197:57747
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:49669 -> 199.232.46.133:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:50781 -> 13.35.202.88:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:52942 -> 13.33.88.117:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:51275 -> 104.18.32.47:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:63521 -> 199.232.47.42:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:57748 -> 142.251.43.35:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:59049 -> 142.250.205.5:443
[2025-09-18 13:54:44] BLOCKED (Response Not YouTube): 18.209.233.170:443 -> 192.168.43.197:57747
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:61814 -> 172.64.146.98:443
[2025-09-18 13:54:44] BLOCKED (Not YouTube): 192.168.43.197:53250 -> 13.35.202.32:443
[2025-09-18 13:54:45] BLOCKED (Not YouTube): 192.168.43.197:56060 -> 142.250.205.5:443
[2025-09-18 13:54:45] BLOCKED (Not YouTube): 192.168.43.197:51567 -> 142.250.205.5:443
[2025-09-18 13:54:45] BLOCKED (Not YouTube): 192.168.43.197:56780 -> 142.250.205.5:443
[2025-09-18 13:54:45] BLOCKED (Not YouTube): 192.168.43.197:54124 -> 142.250.205.5:443
[2025-09-18 13:54:45] BLOCKED (Not YouTube): 192.168.43.197:61354 -> 35.236.238.213:443
[2025-09-18 13:54:45] BLOCKED (Not YouTube): 192.168.43.197:54497 -> 142.250.66.3:443
[2025-09-18 13:54:45] BLOCKED (Not YouTube): 192.168.43.197:50820 -> 142.250.205.4:443
[2025-09-18 13:54:45] BLOCKED (Response Not YouTube): 18.209.233.170:443 -> 192.168.43.197:57747
[2025-09-18 13:54:45] BLOCKED (Not YouTube): 192.168.43.197:55365 -> 142.250.66.3:443
[2025-09-18 13:54:45] BLOCKED (Not YouTube): 192.168.43.197:56072 -> 54.186.23.98:443
[2025-09-18 13:54:45] BLOCKED (Not YouTube): 192.168.43.197:61166 -> 142.250.205.4:443
[2025-09-18 13:54:45] BLOCKED (Not YouTube): 192.168.43.197:52359 -> 142.250.66.3:443
[2025-09-18 13:54:45] BLOCKED (Not YouTube): 192.168.43.197:50515 -> 142.250.66.3:443
[2025-09-18 13:54:45] BLOCKED (Not YouTube): 192.168.43.197:50562 -> 199.232.47.42:443
[2025-09-18 13:54:45] BLOCKED (Not YouTube): 192.168.43.197:57618 -> 142.251.221.99:443
[2025-09-18 13:54:45] BLOCKED (Response Not YouTube): 3.111.241.224:443 -> 192.168.43.197:58659
[2025-09-18 13:54:45] BLOCKED (Not YouTube): 192.168.43.197:52866 -> 54.187.119.242:443
[2025-09-18 13:54:45] BLOCKED (Not YouTube): 192.168.43.197:52419 -> 44.197.90.46:443
[2025-09-18 13:54:46] BLOCKED (Response Not YouTube): 13.35.202.32:443 -> 192.168.43.197:57872
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:54764 -> 142.250.205.5:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:64262 -> 18.97.36.55:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:63525 -> 199.232.44.176:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:58659 -> 3.111.241.224:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:52341 -> 142.250.205.4:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:55763 -> 13.35.202.31:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:64334 -> 34.54.194.141:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:62829 -> 142.250.66.3:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:53832 -> 199.232.44.176:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:60307 -> 142.251.43.35:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:53995 -> 107.178.242.165:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:61833 -> 142.251.43.35:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:59630 -> 13.35.202.88:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:53322 -> 18.155.68.47:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:65513 -> 3.170.229.32:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:63408 -> 34.36.57.103:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:61913 -> 13.33.88.13:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:59986 -> 13.35.202.88:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:59420 -> 34.36.57.103:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:50637 -> 34.36.57.103:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:65223 -> 104.18.32.47:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:51413 -> 172.64.146.98:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:58828 -> 142.250.205.4:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:55786 -> 142.251.43.35:443
[2025-09-18 13:54:46] BLOCKED (Response Not YouTube): 142.250.205.5:443 -> 192.168.43.197:54764
[2025-09-18 13:54:46] BLOCKED (Response Not YouTube): 18.209.233.170:443 -> 192.168.43.197:57747
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:50781 -> 13.35.202.88:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:52942 -> 13.33.88.117:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:51275 -> 104.18.32.47:443
[2025-09-18 13:54:46] BLOCKED (Not YouTube): 192.168.43.197:51785 -> 199.232.46.133:443
[2025-09-18 13:54:47] BLOCKED (Not YouTube): 192.168.43.197:49669 -> 199.232.46.133:443
[2025-09-18 13:54:47] BLOCKED (Not YouTube): 192.168.43.197:63521 -> 199.232.47.42:443
[2025-09-18 13:54:47] BLOCKED (Not YouTube): 192.168.43.197:57748 -> 142.251.43.35:443
[2025-09-18 13:54:47] BLOCKED (Response Not YouTube): 142.250.205.4:443 -> 192.168.43.197:52341
[2025-09-18 13:54:47] BLOCKED (Response Not YouTube): 142.250.205.4:443 -> 192.168.43.197:58828
[2025-09-18 13:54:47] BLOCKED (Response Not YouTube): 142.250.205.4:443 -> 192.168.43.197:52341
[2025-09-18 13:54:47] BLOCKED (Not YouTube): 192.168.43.197:61814 -> 172.64.146.98:443
[2025-09-18 13:54:48] BLOCKED (Response Not YouTube): 142.250.205.4:443 -> 192.168.43.197:58828
[2025-09-18 13:54:48] BLOCKED (Not YouTube): 192.168.43.197:56943 -> 23.62.212.82:443
[2025-09-18 13:54:48] BLOCKED (Response Not YouTube): 142.250.205.4:443 -> 192.168.43.197:52341
[2025-09-18 13:54:48] BLOCKED (Response Not YouTube): 142.250.205.4:443 -> 192.168.43.197:58828
[2025-09-18 13:54:48] BLOCKED (Not YouTube): 192.168.43.197:63865 -> 142.250.205.4:443
[2025-09-18 13:54:48] BLOCKED (Not YouTube): 192.168.43.197:59049 -> 142.250.205.5:443
[2025-09-18 13:54:48] BLOCKED (Response Not YouTube): 142.250.205.4:443 -> 192.168.43.197:52341
[2025-09-18 13:54:48] BLOCKED (Not YouTube): 192.168.43.197:63766 -> 142.250.205.4:443
[2025-09-18 13:54:48] BLOCKED (Not YouTube): 192.168.43.197:65254 -> 142.250.205.4:443
[2025-09-18 13:54:48] BLOCKED (Not YouTube): 192.168.43.197:60335 -> 142.250.205.4:443
[2025-09-18 13:54:48] BLOCKED (Not YouTube): 192.168.43.197:53250 -> 13.35.202.32:443
[2025-09-18 13:54:48] BLOCKED (Not YouTube): 192.168.43.197:50463 -> 142.250.205.4:443
[2025-09-18 13:54:48] BLOCKED (Response Not YouTube): 18.209.233.170:443 -> 192.168.43.197:57747
[2025-09-18 13:54:48] BLOCKED (Not YouTube): 192.168.43.197:61354 -> 35.236.238.213:443
[2025-09-18 13:54:49] BLOCKED (Response Not YouTube): 142.250.205.4:443 -> 192.168.43.197:58828
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:56060 -> 142.250.205.5:443
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:51567 -> 142.250.205.5:443
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:56780 -> 142.250.205.5:443
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:54124 -> 142.250.205.5:443
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:54497 -> 142.250.66.3:443
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:50820 -> 142.250.205.4:443
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:56943 -> 23.62.212.82:443
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:55365 -> 142.250.66.3:443
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:61166 -> 142.250.205.4:443
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:50515 -> 142.250.66.3:443
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:52359 -> 142.250.66.3:443
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:56072 -> 54.186.23.98:443
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:63865 -> 142.250.205.4:443
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:65492 -> 160.79.104.10:443
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:50562 -> 199.232.47.42:443
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:63766 -> 142.250.205.4:443
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:65254 -> 142.250.205.4:443
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:60335 -> 142.250.205.4:443
[2025-09-18 13:54:49] BLOCKED (Not YouTube): 192.168.43.197:50463 -> 142.250.205.4:443
[2025-09-18 13:54:50] BLOCKED (Not YouTube): 192.168.43.197:57618 -> 142.251.221.99:443
[2025-09-18 13:54:50] BLOCKED (Response Not YouTube): 142.250.205.4:443 -> 192.168.43.197:52341
[2025-09-18 13:54:50] BLOCKED (Response Not YouTube): 142.250.205.4:443 -> 192.168.43.197:58828
[2025-09-18 13:54:50] BLOCKED (Not YouTube): 192.168.43.197:52866 -> 54.187.119.242:443
[2025-09-18 13:54:50] BLOCKED (Response Not YouTube): 13.35.202.32:443 -> 192.168.43.197:57872
[2025-09-18 13:54:50] BLOCKED (Not YouTube): 192.168.43.197:50781 -> 13.35.202.88:443
[2025-09-18 13:54:50] BLOCKED (Not YouTube): 192.168.43.197:52419 -> 44.197.90.46:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:54764 -> 142.250.205.5:443
[2025-09-18 13:54:51] BLOCKED (Response Not YouTube): 142.250.205.5:443 -> 192.168.43.197:54764
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:56943 -> 23.62.212.82:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:55763 -> 13.35.202.31:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:61833 -> 142.251.43.35:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:52341 -> 142.250.205.4:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:62829 -> 142.250.66.3:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:64334 -> 34.54.194.141:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:63525 -> 199.232.44.176:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:58659 -> 3.111.241.224:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:65513 -> 3.170.229.32:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:60307 -> 142.251.43.35:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:53832 -> 199.232.44.176:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:64262 -> 18.97.36.55:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:61913 -> 13.33.88.13:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:53322 -> 18.155.68.47:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:53995 -> 107.178.242.165:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:63408 -> 34.36.57.103:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:59630 -> 13.35.202.88:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:59986 -> 13.35.202.88:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:59420 -> 34.36.57.103:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:50637 -> 34.36.57.103:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:58828 -> 142.250.205.4:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:65223 -> 104.18.32.47:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:51413 -> 172.64.146.98:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:55786 -> 142.251.43.35:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:50781 -> 13.35.202.88:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:63865 -> 142.250.205.4:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:63766 -> 142.250.205.4:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:65254 -> 142.250.205.4:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:60335 -> 142.250.205.4:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:51275 -> 104.18.32.47:443
[2025-09-18 13:54:51] BLOCKED (Not YouTube): 192.168.43.197:50463 -> 142.250.205.4:443
